chunk_id,subject,predicate,object
131-all-institutions-should-co-p36-84-187bea98,participation_guidance,includes,log_on_evidence_to_learning_materials
131-all-institutions-should-co-p36-84-187bea98,participation_guidance,includes,active_communication_with_tutor
131-all-institutions-should-co-p36-84-187bea98,institution,must_ensure,subcontracted_organisations_can_evidence_student_contact
131-all-institutions-should-co-p36-84-187bea98,subcontracted_organisations,must_evidence,claimed_student_contact_time_with_tutors
131-all-institutions-should-co-p36-84-187bea98,subcontracted_provision,has_eligibility_issues,without_sufficient_evidence
133-the-following-advice-on-re-p36-85-3d06c911,session,has_class_register,register
133-the-following-advice-on-re-p36-85-3d06c911,register,has_description,one_register_needed_for_continuous_sessions_or_small_breaks
133-the-following-advice-on-re-p36-85-3d06c911,register,includes,session_details
133-the-following-advice-on-re-p36-85-3d06c911,session_details,has_date,day
133-the-following-advice-on-re-p36-85-3d06c911,session_details,has_time_period,time
133-the-following-advice-on-re-p36-85-3d06c911,session_details,has_duration_value,duration
133-the-following-advice-on-re-p36-85-3d06c911,session_details,has_hours_value,planned_hours
133-the-following-advice-on-re-p36-85-3d06c911,register,has_participant,student
133-the-following-advice-on-re-p36-85-3d06c911,student,has_identifier,student_reference_number
133-the-following-advice-on-re-p36-85-3d06c911,register,has_participant,tutor
133-the-following-advice-on-re-p36-85-3d06c911,tutor,has_name,tutor_name
133-the-following-advice-on-re-p36-85-3d06c911,register,has_attendance_record,attendance_status
133-the-following-advice-on-re-p36-85-3d06c911,attendance_status,includes,"[""attendance"", ""absence"", ""lateness""]"
133-the-following-advice-on-re-p36-85-3d06c911,absence,has_attendance_evidence,prior_approval_evidence
133-the-following-advice-on-re-p36-85-3d06c911,register,is_verified_by,tutor
133-the-following-advice-on-re-p36-85-3d06c911,tutor,signs,register
133-the-following-advice-on-re-p36-85-3d06c911,register,corresponds_to_learning_aim,learning_aims
133-the-following-advice-on-re-p36-85-3d06c911,learning_aims,related_to_funding_status,funded_activities
133-the-following-advice-on-re-p36-85-3d06c911,funded_activities,includes,student_timetable
136-an-electronic-signature-is-p37-87-07652b8b,electronic_signature,is_defined_as,electronic_symbol_or_process
136-an-electronic-signature-is-p37-87-07652b8b,electronic_signature,is_associated_with,document
136-an-electronic-signature-is-p37-87-07652b8b,party,intends_to,sign_document
136-an-electronic-signature-is-p37-87-07652b8b,electronic_signature,can_be,check_box_to_signature
136-an-electronic-signature-is-p37-87-07652b8b,digital_signature,secures,electronic_signature
136-an-electronic-signature-is-p37-87-07652b8b,digital_signature,is_described_as,digital_fingerprint
136-an-electronic-signature-is-p37-87-07652b8b,digital_signature,applies_security_to,document
136-an-electronic-signature-is-p37-87-07652b8b,document_with_digital_signature,has_property,extremely_secure
136-an-electronic-signature-is-p37-87-07652b8b,document_with_digital_signature,has_accessibility,not_easily_amended
136-an-electronic-signature-is-p37-87-07652b8b,electronic_or_digital_signature,must_be,non_refutable
136-an-electronic-signature-is-p37-87-07652b8b,system_and_process,must_ensure,original_signature_unaltered
136-an-electronic-signature-is-p37-87-07652b8b,document,needs_renewal,new_signature_required
136-an-electronic-signature-is-p37-87-07652b8b,new_document,starts_effect_from,specified_date
136-an-electronic-signature-is-p37-87-07652b8b,new_document,must_be_held,alongside_old_document
136-an-electronic-signature-is-p37-87-07652b8b,alternative_evidence,is_required_for,electronic_or_digital_signatures_during_covid19
138-a-wet-signature-is-created-p37-88-fe66a2e0,provider,has_legal_duty,obtain_wet_signature
138-a-wet-signature-is-created-p37-88-fe66a2e0,wet_signature,is_required_for,recruitment
138-a-wet-signature-is-created-p37-88-fe66a2e0,wet_signature,is_required_for,evidence_of_continuing_learning
138-a-wet-signature-is-created-p37-88-fe66a2e0,provider,experiences_difficulty,obtaining_wet_signatures_during_pandemic
138-a-wet-signature-is-created-p37-88-fe66a2e0,coronavirus_pandemic,results_in_difficulty,obtaining_wet_signatures
138-a-wet-signature-is-created-p37-88-fe66a2e0,provider,lacks_infrastructure,digital_signature_systems
138-a-wet-signature-is-created-p37-88-fe66a2e0,provider,is_allowed,use_email_for_signature_confirmation_during_pandemic
138-a-wet-signature-is-created-p37-88-fe66a2e0,audit_evidence,requires,record_of_acknowledgement
138-a-wet-signature-is-created-p37-88-fe66a2e0,record_of_acknowledgement,includes,email_confirmation
138-a-wet-signature-is-created-p37-88-fe66a2e0,email_confirmation,has_description,typed_name_end_of_message
138-a-wet-signature-is-created-p37-88-fe66a2e0,email_confirmation,has_description,typed_name_on_document
138-a-wet-signature-is-created-p37-88-fe66a2e0,email_confirmation,can_be_used_as,audit_evidence
138-a-wet-signature-is-created-p37-88-fe66a2e0,typed_name_on_document,can_be_used_as,audit_evidence
a-signed-scanned-document-att-p38-89-e06c69d7,electronic_confirmation,is_allowed_during,coronavirus_restrictions
a-signed-scanned-document-att-p38-89-e06c69d7,electronic_confirmation,is_not_to_be_used_as,alternative_evidence_post_coronavirus
a-signed-scanned-document-att-p38-89-e06c69d7,institutions,must_resume,usual_process_for_wet_signatures
a-signed-scanned-document-att-p38-89-e06c69d7,institutions,must_ensure,alternative_evidence_is_genuine
a-signed-scanned-document-att-p38-89-e06c69d7,alternative_evidence,replaces,wet_signatures
a-signed-scanned-document-att-p38-89-e06c69d7,alternative_evidence,is_retained_for,funding_audit_purposes
a-signed-scanned-document-att-p38-89-e06c69d7,institutions,has_legal_duty,ensure_genuineness_of_alternative_evidence
a-signed-scanned-document-att-p38-89-e06c69d7,institutions,provides_service,alternative_evidence_verification
a-signed-scanned-document-att-p38-89-e06c69d7,coronavirus_restrictions,defines,allowance_of_electronic_confirmation
a-signed-scanned-document-att-p38-89-e06c69d7,usual_process_for_wet_signatures,is_replacement_activity_of,electronic_confirmation
143-when-a-student-withdraws-f-p38-90-73871f86,student,withdraws_from,programme
143-when-a-student-withdraws-f-p38-90-73871f86,student,transfers_to,another_programme
143-when-a-student-withdraws-f-p38-90-73871f86,student,changes_learning_aim,learning_aim
143-when-a-student-withdraws-f-p38-90-73871f86,student,changes_mode_of_study,mode_of_study
143-when-a-student-withdraws-f-p38-90-73871f86,change_form,is_documentation_required_by,institution
143-when-a-student-withdraws-f-p38-90-73871f86,change_form,must_be_signed_by,tutor
143-when-a-student-withdraws-f-p38-90-73871f86,change_form,used_for,ensure_correct_data_return
143-when-a-student-withdraws-f-p38-90-73871f86,change_form,used_for,amend_learning_agreement
143-when-a-student-withdraws-f-p38-90-73871f86,institution,considers,student_sign_consent
143-when-a-student-withdraws-f-p38-90-73871f86,institution,has_legal_duty,notify_local_authority
143-when-a-student-withdraws-f-p38-90-73871f86,young_person,has_age,16_or_17
143-when-a-student-withdraws-f-p38-90-73871f86,young_person,leaves_learning,before_planned_date
143-when-a-student-withdraws-f-p38-90-73871f86,institution,must_amend,planned_hours
143-when-a-student-withdraws-f-p38-90-73871f86,student,withdraws_from,learning_aims
143-when-a-student-withdraws-f-p38-90-73871f86,withdrawal_guidance,is_provided_in,annex_c
ineligible-provision-145-the-f-p38-91-8b69f1eb,provision,is_status_of,ineligible_for_funding
ineligible-provision-145-the-f-p38-91-8b69f1eb,qualifications,corresponds_to_learning_aim,falling_out_of_approval
ineligible-provision-145-the-f-p38-91-8b69f1eb,esfa,provides_funding,continuing_students
ineligible-provision-145-the-f-p38-91-8b69f1eb,continuing_students,enrolled_in,programmes_before_funding_validity_last_date
ineligible-provision-145-the-f-p38-91-8b69f1eb,programmes,has_funding_start_status,before_approval_end_date
ineligible-provision-145-the-f-p38-91-8b69f1eb,institutions,has_legal_duty,check_qualification_availability
ineligible-provision-145-the-f-p38-91-8b69f1eb,institutions,has_legal_duty,ensure_final_registration
ineligible-provision-145-the-f-p38-91-8b69f1eb,institutions,has_legal_duty,ensure_certification_end_dates
ineligible-provision-145-the-f-p38-91-8b69f1eb,higher_education_qualifications,is_status_of,ineligible_for_funding
ineligible-provision-145-the-f-p38-91-8b69f1eb,higher_education_qualifications,includes,company_specific_learning_aims
ineligible-provision-145-the-f-p38-91-8b69f1eb,company_specific_learning_aims,is_status_of,ineligible_for_funding
d-vendor-certificated-courses-p39-92-afbfe7f1,vendor_certificated_courses,is_funded_by,esfa_approved_qualifications
d-vendor-certificated-courses-p39-92-afbfe7f1,vendor_certificated_courses,requires,direct_contribution_to_generic_learning
d-vendor-certificated-courses-p39-92-afbfe7f1,esfa_approved_qualifications,includes,vendor_certificates_from_it_companies
d-vendor-certificated-courses-p39-92-afbfe7f1,primary_driving_skills,is_not_funded_by,educational_funding
d-vendor-certificated-courses-p39-92-afbfe7f1,advanced_driving_skills,is_not_funded_by,educational_funding
d-vendor-certificated-courses-p39-92-afbfe7f1,piloting_skills,is_not_funded_by,educational_funding
d-vendor-certificated-courses-p39-92-afbfe7f1,short_study_programmes,is_not_funded_by,educational_funding
d-vendor-certificated-courses-p39-92-afbfe7f1,subcontracted_courses,is_not_funded_by,educational_funding
d-vendor-certificated-courses-p39-92-afbfe7f1,learning_aims_fully_funded_from_other_sources,is_not_funded_by,educational_funding
d-vendor-certificated-courses-p39-92-afbfe7f1,full_cost_recovery_provision,is_not_funded_by,educational_funding
d-vendor-certificated-courses-p39-92-afbfe7f1,learning_aim_reference_service,is_replaced_by,find_a_learning_aim
d-vendor-certificated-courses-p39-92-afbfe7f1,approved_qualifications,has_status,not_identified_on_find_a_learning_aim
d-vendor-certificated-courses-p39-92-afbfe7f1,external_organisations_qualifications,is_not_funded_by,educational_funding
d-vendor-certificated-courses-p39-92-afbfe7f1,programmes_under_two_weeks,is_not_funded_by,educational_funding
j-students-are-also-ineligible-p39-93-7fa002bc,student,is_enrolled_in,higher_education_programme
j-students-are-also-ineligible-p39-93-7fa002bc,student,is_enrolled_in,funded_provision
j-students-are-also-ineligible-p39-93-7fa002bc,student,is_funded_by,one_institution_at_a_time
j-students-are-also-ineligible-p39-93-7fa002bc,student,has_funding_condition,single_institution_funding
j-students-are-also-ineligible-p39-93-7fa002bc,funding_element,defines,single_institution_funding
j-students-are-also-ineligible-p39-93-7fa002bc,student,has_funding_status,fully_funded
j-students-are-also-ineligible-p39-93-7fa002bc,funding_band,includes,band_5
j-students-are-also-ineligible-p39-93-7fa002bc,funding_band,includes,band_4a
j-students-are-also-ineligible-p39-93-7fa002bc,funding_band,includes,t_level
j-students-are-also-ineligible-p39-93-7fa002bc,student,has_achievement_status,retention_recorded
j-students-are-also-ineligible-p39-93-7fa002bc,student,is_ineligible_for,further_study_programme_funding
j-students-are-also-ineligible-p39-93-7fa002bc,funding_element,evaluates,study_programme_funding
j-students-are-also-ineligible-p39-93-7fa002bc,student,is_ineligible_for,funding_if_distance_subcontracting
j-students-are-also-ineligible-p39-93-7fa002bc,subcontracting_control_regulations,governs,distance_subcontracting
j-students-are-also-ineligible-p39-93-7fa002bc,distance_subcontracting,requires,compliance_with_guidance
j-students-are-also-ineligible-p39-93-7fa002bc,funding_regulations,governs,funding_element
j-students-are-also-ineligible-p39-93-7fa002bc,funding_element,requires,compliance_criterion
j-students-are-also-ineligible-p39-93-7fa002bc,compliance_criterion,has_description,comply_with_subcontracting_control_regulations
5-definitions-and-terminology-p40-94-5b1d83dd,institution,can_record_funding,student_absence_up_to_4_weeks
5-definitions-and-terminology-p40-94-5b1d83dd,student_absence_up_to_4_weeks,has_reason,reasonable_absence
5-definitions-and-terminology-p40-94-5b1d83dd,student,continues_in_learning,after_absence
5-definitions-and-terminology-p40-94-5b1d83dd,institution,must_withdraw_student,absence_exceeds_4_weeks
5-definitions-and-terminology-p40-94-5b1d83dd,student,does_not_return_to_learning,after_4_weeks_absence
5-definitions-and-terminology-p40-94-5b1d83dd,esfa,does_not_distinguish,authorised_unauthorised_absence
5-definitions-and-terminology-p40-94-5b1d83dd,actual_leaving_date,can_be_used_as_withdrawal_date,student_completes_learning
5-definitions-and-terminology-p40-94-5b1d83dd,actual_leaving_date,can_be_used_as_withdrawal_date,student_terminates_learning_early
5-definitions-and-terminology-p40-94-5b1d83dd,individualised_learner_record_specification,defines,actual_leaving_date
5-definitions-and-terminology-p40-94-5b1d83dd,annex_c,provides_guidance_on,withdrawals
access-to-higher-education-149-p40-95-c6ddb295,access_to_higher_education_courses,provides_assistance,adults_seeking_higher_education_entry
access-to-higher-education-149-p40-95-c6ddb295,access_to_higher_education_diploma,is_awarded_by,access_to_higher_education_courses
access-to-higher-education-149-p40-95-c6ddb295,access_to_higher_education_diploma,has_description,qualification_title_standard_format
access-to-higher-education-149-p40-95-c6ddb295,qualification_specifications,is_documentation_required_by,access_to_higher_education_courses
access-to-higher-education-149-p40-95-c6ddb295,qualification_specifications,includes,diploma_credit_and_qualification_specifications
access-to-higher-education-149-p40-95-c6ddb295,access_to_higher_education_website,provides_service,qualification_specifications
access-to-higher-education-149-p40-95-c6ddb295,esfa,is_funded_by,young_people_by_exception
access-to-higher-education-149-p40-95-c6ddb295,access_to_higher_education_programmes,supports_activity,entry_to_higher_education
access-to-higher-education-149-p40-95-c6ddb295,access_to_higher_education_programmes,is_funded_by,esfa_by_exception
achievement-150-the-current-da-p40-96-9d2b68fc,achievement,corresponds_to_learning_aim,student_core_learning_aim
achievement-150-the-current-da-p40-96-9d2b68fc,institution,provides_evidence,audit_compliance
achievement-150-the-current-da-p40-96-9d2b68fc,student_achievement,requires_documentation,entry_completion_evidence
achievement-150-the-current-da-p40-96-9d2b68fc,student_achievement,has_associated_document,official_results_list
achievement-150-the-current-da-p40-96-9d2b68fc,student_achievement,has_associated_document,certificate
achievement-150-the-current-da-p40-96-9d2b68fc,institution_accredited_programme,has_documentation,record_of_achievement
achievement-150-the-current-da-p40-96-9d2b68fc,institution_accredited_programme,has_documentation,institution_certification
achievement-150-the-current-da-p40-96-9d2b68fc,institution_accredited_programme,has_documentation,progress_reports
achievement-150-the-current-da-p40-96-9d2b68fc,institution,has_legal_duty,robust_evidence_for_non_accredited_learning
achievement-150-the-current-da-p40-96-9d2b68fc,institution,retains,learning_outcomes_records
achievement-150-the-current-da-p40-96-9d2b68fc,learning_outcomes_records,includes,initial_assessment_records
achievement-150-the-current-da-p40-96-9d2b68fc,learning_outcomes_records,includes,learning_agreements
achievement-150-the-current-da-p40-96-9d2b68fc,student,has_met_learning_aims,agreed_learning_aims
achievement-150-the-current-da-p40-96-9d2b68fc,student,achieves,appropriate_objective
approved-qualifications-and-fi-p41-97-d55c3087,approved_qualification,is_status_of,current_qualification
approved-qualifications-and-fi-p41-97-d55c3087,approved_qualification,is_funded_by,esfa
approved-qualifications-and-fi-p41-97-d55c3087,approved_qualification,has_identifier,esfa_list_of_qualifications
approved-qualifications-and-fi-p41-97-d55c3087,find_a_learning_aim,replaces,learning_aim_reference_service
approved-qualifications-and-fi-p41-97-d55c3087,find_a_learning_aim,has_description,repository_for_learning_aims
approved-qualifications-and-fi-p41-97-d55c3087,esfa_service_desk,provides_service,queries_on_find_a_learning_aim
approved-qualifications-and-fi-p41-97-d55c3087,esfa_service_desk,provides_service,queries_on_learning_aim_reference_service
bursary-funding-156-esfa-gives-p41-98-b72639c2,esfa,provides_assistance,financial_support_for_students
bursary-funding-156-esfa-gives-p41-98-b72639c2,financial_support_for_students,includes,student_support_funds
bursary-funding-156-esfa-gives-p41-98-b72639c2,student_support_funds,supports_activity,stay_in_learning
bursary-funding-156-esfa-gives-p41-98-b72639c2,financial_support_for_students,has_documentation,gov_uk_funding_info
bursary-funding-156-esfa-gives-p41-98-b72639c2,consortia,has_legal_duty,record_students_once
bursary-funding-156-esfa-gives-p41-98-b72639c2,consortium_students,enrolled_in,one_institution
bursary-funding-156-esfa-gives-p41-98-b72639c2,institution,has_funding_start_status,start_of_year
bursary-funding-156-esfa-gives-p41-98-b72639c2,institution,records,qualifications_studied_through_collaboration
bursary-funding-156-esfa-gives-p41-98-b72639c2,institution,has_legal_duty,not_record_students_for_funding_already_recorded_elsewhere
bursary-funding-156-esfa-gives-p41-98-b72639c2,institution,has_funding_element,individualized_learner_record
bursary-funding-156-esfa-gives-p41-98-b72639c2,institution,has_funding_element,school_census_returns
full-time-and-part-time-studen-p41-99-bc8512cf,full_time_student,has_planned_hours,at_least_540_hours
full-time-and-part-time-studen-p41-99-bc8512cf,part_time_student,has_planned_hours,less_than_540_hours
full-time-and-part-time-studen-p41-99-bc8512cf,full_time_student,has_age_range,aged_16_to_17
full-time-and-part-time-studen-p41-99-bc8512cf,full_time_student_with_ehcp,has_age_range,aged_18_to_24
full-time-and-part-time-studen-p41-99-bc8512cf,full_time_student_with_ehcp,is_enrolled_in,education_health_care_plan
full-time-and-part-time-studen-p41-99-bc8512cf,student_aged_18_without_high_needs,has_full_time_threshold,450_planned_hours
full-time-and-part-time-studen-p41-99-bc8512cf,full_time_education_period,has_weekly_limit,more_than_16_hours
full-time-and-part-time-studen-p41-99-bc8512cf,student,participates_in,full_time_education_period
full-time-and-part-time-studen-p41-99-bc8512cf,full_time_education_period,is_time_period_of,other_than_year
higher-level-programmes-for-st-p42-100-9577f6a0,esfa,supports_activity,higher_level_study
higher-level-programmes-for-st-p42-100-9577f6a0,higher_level_study,for_programme,level_3_programmes
higher-level-programmes-for-st-p42-100-9577f6a0,higher_level_study,includes,higher_education_provision
higher-level-programmes-for-st-p42-100-9577f6a0,higher_education_provision,is_part_of,level_3_programme
higher-level-programmes-for-st-p42-100-9577f6a0,higher_education_provision,substitutes,less_advanced_courses
higher-level-programmes-for-st-p42-100-9577f6a0,higher_education_provision,requires,appropriate_teaching_or_distance_learning
higher-level-programmes-for-st-p42-100-9577f6a0,higher_education_provision,has_funding_condition,no_charge_for_materials
higher-level-programmes-for-st-p42-100-9577f6a0,section_28a_education_act_2002,provides_legal_power,governing_bodies
higher-level-programmes-for-st-p42-100-9577f6a0,governing_bodies,provides_service,higher_level_study
higher-level-programmes-for-st-p42-100-9577f6a0,higher_education_provision,is_not,private_study_only
e-we-do-not-fund-any-students-p42-101-e75cc721,esfa,does_not_fund,students_funded_by_government_higher_education
e-we-do-not-fund-any-students-p42-101-e75cc721,higher_education_students,are_not_eligible_for,esfa_16_to_19_funding
e-we-do-not-fund-any-students-p42-101-e75cc721,students_eligible_for_student_finance,corresponds_to_learning_aim,higher_education_students
e-we-do-not-fund-any-students-p42-101-e75cc721,esfa,can_fund,component_parts_of_prescribed_higher_education
e-we-do-not-fund-any-students-p42-101-e75cc721,esfa,cannot_fund,whole_prescribed_higher_education_qualifications
e-we-do-not-fund-any-students-p42-101-e75cc721,prescribed_higher_education_qualifications,has_reference,paragraphs_1a_to_1f_schedule_6_education_reform_act_1988
e-we-do-not-fund-any-students-p42-101-e75cc721,prescribed_higher_education_qualifications,includes,higher_national_diplomas
aoo-b-higher-national-certific-p42-102-c6aaffaa,esfa,funds,non_prescribed_higher_education_qualifications
aoo-b-higher-national-certific-p42-102-c6aaffaa,non_prescribed_learning_aims,described_as,higher_level_vocational_learning_aims
aoo-b-higher-national-certific-p42-102-c6aaffaa,non_prescribed_learning_aims,leads_to,professional_accreditation
aoo-b-higher-national-certific-p42-102-c6aaffaa,non_prescribed_higher_education_qualifications,defined_in,education_reform_act_1988_paragraphs_1g_1h
aoo-b-higher-national-certific-p42-102-c6aaffaa,part_time_certificates_in_higher_education,classified_as,non_prescribed_higher_education
aoo-b-higher-national-certific-p42-102-c6aaffaa,high_level_qualifications,classified_as,non_prescribed_higher_education
aoo-b-higher-national-certific-p42-102-c6aaffaa,high_level_qualifications,for_programme,dance_drama_musical_theatre_courses
aoo-b-higher-national-certific-p42-102-c6aaffaa,esfa_16_to_19_funding_model,does_not_fund,non_prescribed_higher_education
individualised-learner-record-p43-103-91af0463,individualised_learner_record,is_used_by,institutions
individualised-learner-record-p43-103-91af0463,individualised_learner_record,has_funding_element,education_and_skills_funding_agency_funded_students
individualised-learner-record-p43-103-91af0463,individualised_learner_record_2021_2022,provides_information_on,individualised_learner_record
individualised-learner-record-p43-103-91af0463,student_programme_funding,is_based_on,clear_pre_entry_advice_and_guidance
individualised-learner-record-p43-103-91af0463,clear_pre_entry_advice_and_guidance,is_reason_for,matching_study_programme_to_student_aspirations
individualised-learner-record-p43-103-91af0463,government_database_on_14_to_19_courses,provides_assistance,pre_entry_advice_and_guidance
individualised-learner-record-p43-103-91af0463,learning_agreement_enrolment_form,results_in,signed_agreement_by_institution_and_student
individualised-learner-record-p43-103-91af0463,learning_agreement_enrolment_form,is_documentation_required_by,institution
individualised-learner-record-p43-103-91af0463,learning_agreement_enrolment_form,has_participant,student
individualised-learner-record-p43-103-91af0463,institution,has_legal_duty,provide_pre_entry_advice_and_guidance
prevent-duty-171-the-prevent-d-p43-104-655f925b,prevent_duty,applies_to,all_delivery_arrangements
prevent-duty-171-the-prevent-d-p43-104-655f925b,prevent_duty,requires,institutions_have_due_regard
prevent-duty-171-the-prevent-d-p43-104-655f925b,institutions,has_legal_duty,prevent_terrorism
prevent-duty-171-the-prevent-d-p43-104-655f925b,further_education_providers,must_comply_with,relevant_legislation
prevent-duty-171-the-prevent-d-p43-104-655f925b,independent_learning_providers,must_comply_with,statutory_responsibilities
prevent-duty-171-the-prevent-d-p43-104-655f925b,students_under_subcontracting,included_in,safeguarding_requirements
prevent-duty-171-the-prevent-d-p43-104-655f925b,government,developed,national_database_14_19_courses
prevent-duty-171-the-prevent-d-p43-104-655f925b,national_database_14_19_courses,linked_to,post_19_courses_database
prevent-duty-171-the-prevent-d-p43-104-655f925b,education_and_skills_funding_agency,funds,courses_for_16_to_19_year_olds
prevent-duty-171-the-prevent-d-p43-104-655f925b,institutions,provides_information_to,government
prevent-duty-171-the-prevent-d-p43-104-655f925b,courses_for_16_to_19_year_olds,has_data_standard,agreed_standards
prevent-duty-171-the-prevent-d-p43-104-655f925b,national_database,collates,course_information
prevent-duty-171-the-prevent-d-p43-104-655f925b,operational_guide,available_on,gov_uk
prevent-duty-171-the-prevent-d-p43-104-655f925b,operational_guide,supports,institutions
prince-s-trust-team-programme-p44-106-3087a95c,princes_trust_team_programme,is_funded_by,esfa
prince-s-trust-team-programme-p44-106-3087a95c,esfa,provides_funding,princes_trust_team_programme
prince-s-trust-team-programme-p44-106-3087a95c,princes_trust_team_programme,has_funding_condition,maximum_management_fee_15_percent
prince-s-trust-team-programme-p44-106-3087a95c,maximum_management_fee_15_percent,requires,prior_approval_from_esfa_above_15_percent
prince-s-trust-team-programme-p44-106-3087a95c,prior_approval_from_esfa_above_15_percent,involves,collaboration_with_princes_trust
prince-s-trust-team-programme-p44-106-3087a95c,esfa,recognizes,princes_trust_team_programme_as_stepping_stone
prince-s-trust-team-programme-p44-106-3087a95c,princes_trust_team_programme,supports_learning,general_certificate_of_secondary_education_standard
prince-s-trust-team-programme-p44-106-3087a95c,princes_trust_team_programme,has_progression,general_certificate_of_secondary_education
school-census-174-the-departme-p44-107-a17979ce,school_census,is_activity_of,department_for_education
school-census-174-the-departme-p44-107-a17979ce,school_census,collects_data_from,schools
school-census-174-the-departme-p44-107-a17979ce,school_census,collects_data_from,academies
school-census-174-the-departme-p44-107-a17979ce,school_census,has_equivalent,individualised_learner_record_data
school-census-174-the-departme-p44-107-a17979ce,individualised_learner_record_data,collects_data_from,non_school_institutions
school-census-174-the-departme-p44-107-a17979ce,school_census,has_documentation,annex_e
school-census-174-the-departme-p44-107-a17979ce,start_date,is_used_for,funding_determination
school-census-174-the-departme-p44-107-a17979ce,start_date,is_determined_by,learning_aim_start_date
school-census-174-the-departme-p44-107-a17979ce,funding,has_related_information,annex_b
school-census-174-the-departme-p44-107-a17979ce,funding,has_related_information,annex_c
school-census-174-the-departme-p44-107-a17979ce,learning_aim_start_date,determines,start_date
school-census-174-the-departme-p44-107-a17979ce,start_date,has_impact_on,funding_recording
school-census-174-the-departme-p44-107-a17979ce,funding_recording,is_governed_by,funding_regulations
school-census-174-the-departme-p44-107-a17979ce,funding_regulations,defines,funding_element
school-census-174-the-departme-p44-107-a17979ce,funding_element,evaluates,activity
school-census-174-the-departme-p44-107-a17979ce,activity,has_funding_impact,funding_impact
t-level-176-t-level-are-funded-p44-108-5adcd319,t_level,is_funded_by,young_people_funding_methodology
t-level-176-t-level-are-funded-p44-108-5adcd319,t_level,has_funding_condition,different_funding_from_study_programmes
t-level-176-t-level-are-funded-p44-108-5adcd319,t_level,is_governed_by,guidance_documents
t-level-176-t-level-are-funded-p44-108-5adcd319,t_level,has_associated_document,gov_uk_t_level_info
t-level-176-t-level-are-funded-p44-108-5adcd319,funding_rates_and_formula_guidance,has_associated_document,gov_uk_funding_info
t-level-176-t-level-are-funded-p44-108-5adcd319,traineeships,is_funded_by,young_people_funding_methodology
t-level-176-t-level-are-funded-p44-108-5adcd319,traineeships,is_governed_by,guidance_documents
t-level-176-t-level-are-funded-p44-108-5adcd319,traineeships,has_associated_document,gov_uk_traineeships_advice
t-level-176-t-level-are-funded-p44-108-5adcd319,supported_internships,is_funded_by,young_people_funding_methodology
t-level-176-t-level-are-funded-p44-108-5adcd319,supported_internships,is_governed_by,guidance_documents
6-subcontracting-subcontracted-p46-109-54483a9a,subcontracted_provision,is_delivered_by,third_party
6-subcontracting-subcontracted-p46-109-54483a9a,institutions,has_legal_duty,follow_subcontracting_funding_rules
6-subcontracting-subcontracted-p46-109-54483a9a,subcontracting_funding_rules,is_documentation_for,esfa_funded_post_16_funding
6-subcontracting-subcontracted-p46-109-54483a9a,subcontracting_funding_rules,excludes,apprenticeships
6-subcontracting-subcontracted-p46-109-54483a9a,subcontracting_funding_rules,provides_guidance_on,subcontracting_requirements_for_16_to_19_funding
6-subcontracting-subcontracted-p46-109-54483a9a,subcontracting_requirements_for_16_to_19_funding,is_part_of,subcontracting_funding_rules
6-subcontracting-subcontracted-p46-109-54483a9a,subcontracting_requirements_for_16_to_19_funding,has_description,specific_additional_requirements
6-subcontracting-subcontracted-p46-109-54483a9a,subcontracting_funding_rules,has_replacement_activity,published_full_advice_on_website
6-subcontracting-subcontracted-p46-109-54483a9a,published_full_advice_on_website,is_status_of,subcontracting_funding_rules
6-subcontracting-subcontracted-p46-109-54483a9a,subcontracting_funding_rules,uses_terminology,refers_to_learners_not_students
annex-16-to-19-funding-subcont-p46-110-43dca981,esfa_funded_provision,includes,enrichment_activity
annex-16-to-19-funding-subcont-p46-110-43dca981,esfa_funded_provision,includes,employment_activity
annex-16-to-19-funding-subcont-p46-110-43dca981,esfa_funded_provision,includes,pastoral_activity
annex-16-to-19-funding-subcont-p46-110-43dca981,esfa_funded_provision,is_funded_by,esfa
annex-16-to-19-funding-subcont-p46-110-43dca981,third_party,is_determined_as,subcontractor
annex-16-to-19-funding-subcont-p46-110-43dca981,subcontractor,performs,eep_activity
annex-16-to-19-funding-subcont-p46-110-43dca981,subcontracting_arrangement,is_subject_to,subcontracting_controls_guidance
annex-16-to-19-funding-subcont-p46-110-43dca981,third_party,should_be_included_in,subcontracting_declaration
annex-16-to-19-funding-subcont-p46-110-43dca981,subcontracting_declaration,made_by,lead_provider
annex-16-to-19-funding-subcont-p46-110-43dca981,study_programme,includes,esfa_funded_provision
monitoring-of-your-subcontract-p46-111-a791340b,subcontractor_monitoring_activity,is_part_of,funding_rules_27_to_29
monitoring-of-your-subcontract-p46-111-a791340b,subcontractor_monitoring_activity,has_legal_duty,ensure_learner_access_to_funded_education
monitoring-of-your-subcontract-p46-111-a791340b,subcontractor_monitoring_activity,provides_assistance,learner
monitoring-of-your-subcontract-p46-111-a791340b,learner,has_access_to,free_funded_education
monitoring-of-your-subcontract-p46-111-a791340b,learner,has_access_to,training
monitoring-of-your-subcontract-p46-111-a791340b,learner,has_access_to,funding_bursary_16_to_19
monitoring-of-your-subcontract-p46-111-a791340b,learner,has_access_to,student_support_funding
monitoring-of-your-subcontract-p46-111-a791340b,learner,has_access_to,information_advice_and_guidance
monitoring-of-your-subcontract-p46-111-a791340b,learner,has_access_to,learning_support_if_required
